ticker,cik,report_url
otis,0001781335,https://www.sec.gov/Archives/edgar/data/0001781335/000178133524000013/otis-20231231.htm
hpq,0000047217,https://www.sec.gov/Archives/edgar/data/0000047217/000004721723000100/hpq-20231031.htm
abc,0001140859,https://www.sec.gov/Archives/edgar/data/0001140859/000114085923000197/cor-20230930.htm
ibkr,0001381197,https://www.sec.gov/Archives/edgar/data/0001381197/000138119724000083/ibkr-20231231x10k.htm
kkr,0001404912,https://www.sec.gov/Archives/edgar/data/0001404912/000140491224000005/kkr-20231231.htm
dell,0001571996,https://www.sec.gov/Archives/edgar/data/0001571996/000157199624000036/dell-20240202.htm
csgp,0001057352,https://www.sec.gov/Archives/edgar/data/0001057352/000105735224000013/csgp-20231231.htm
ppg,0000079879,https://www.sec.gov/Archives/edgar/data/0000079879/000007987924000040/ppg-20231231.htm
mtd,0001037646,https://www.sec.gov/Archives/edgar/data/0001037646/000103764624000007/mtd-20231231.htm
dd,0001666700,https://www.sec.gov/Archives/edgar/data/0001666700/000166670024000008/dd-20231231.htm
rok,0001024478,https://www.sec.gov/Archives/edgar/data/0001024478/000102447823000126/rok-20230930.htm
avb,0000915912,https://www.sec.gov/Archives/edgar/data/0000915912/000091591224000004/avb-20231231.htm
ame,0001037868,https://www.sec.gov/Archives/edgar/data/0001037868/000103786824000009/ame-20231231.htm
ceg,0001868275,https://www.sec.gov/Archives/edgar/data/0001868275/000186827524000014/ceg-20231231.htm
oke,0001039684,https://www.sec.gov/Archives/edgar/data/0001039684/000103968424000015/oke-20231231.htm
glw,0000024741,https://www.sec.gov/Archives/edgar/data/0000024741/000143774924003735/glw20231231_10k.htm
gww,0000277135,https://www.sec.gov/Archives/edgar/data/0000277135/000027713524000011/gww-20231231.htm
eqr,0000906107,https://www.sec.gov/Archives/edgar/data/0000906107/000095017024015907/eqr-20231231.htm
crh,0000849395,https://www.sec.gov/Archives/edgar/data/0000849395/000162828024007773/crh-20231231.htm
fast,0000815556,https://www.sec.gov/Archives/edgar/data/0000815556/000081555624000009/fast-20231231.htm
lcid,0001811210,https://www.sec.gov/Archives/edgar/data/0001811210/000162828024007209/lcid-20231231.htm
veev,0001393052,https://www.sec.gov/Archives/edgar/data/0001393052/000139305224000013/veev-20240131.htm
awk,0001410636,https://www.sec.gov/Archives/edgar/data/0001410636/000141063624000050/awk-20231231.htm
iff,0000051253,https://www.sec.gov/Archives/edgar/data/0000051253/000005125324000006/iff-20231231.htm
cqp,0001383650,https://www.sec.gov/Archives/edgar/data/0001383650/000138365024000013/cqp-20231231.htm
ebay,0001065088,https://www.sec.gov/Archives/edgar/data/0001065088/000106508824000036/ebay-20231231.htm
hal,0000045012,https://www.sec.gov/Archives/edgar/data/0000045012/000004501224000007/hal-20231231.htm
cprt,0000900075,https://www.sec.gov/Archives/edgar/data/0000900075/000090007523000034/cprt-20230731.htm
lyb,0001489393,https://www.sec.gov/Archives/edgar/data/0001489393/000148939324000012/lyb-20231231.htm
cbre,0001138118,https://www.sec.gov/Archives/edgar/data/0001138118/000113811824000006/cbre-20231231.htm
tsn,0000100493,https://www.sec.gov/Archives/edgar/data/0000100493/000010049323000105/tsn-20230930.htm
aptv,0001521332,https://www.sec.gov/Archives/edgar/data/0001521332/000152133224000011/aptv-20231231.htm
stt,0000093751,https://www.sec.gov/Archives/edgar/data/0000093751/000009375124000498/stt-20231231.htm
eix,0000827052,https://www.sec.gov/Archives/edgar/data/0000827052/000082705224000013/eix-20231231x10k.htm
clr,0000732834,https://www.sec.gov/Archives/edgar/data/0000732834/000095017024018868/ck0000732834-20231231.htm
sgen,0001060736,https://www.sec.gov/Archives/edgar/data/0001060736/000106073623000009/sgen-20221231.htm
trow,0001113169,https://www.sec.gov/Archives/edgar/data/0001113169/000111316924000007/trow-20231231.htm
dte,0000936340,https://www.sec.gov/Archives/edgar/data/0000936340/000093634024000076/dte-20231231.htm
rblx,0001315098,https://www.sec.gov/Archives/edgar/data/0001315098/000131509824000026/rblx-20231231.htm
ferg,0001832433,https://www.sec.gov/Archives/edgar/data/0001832433/000183243323000066/ferg-20230731.htm
ctra,0000858470,https://www.sec.gov/Archives/edgar/data/0000858470/000085847024000019/cog-20231231.htm
exr,0001289490,https://www.sec.gov/Archives/edgar/data/0001289490/000162828024008044/exr-20231231.htm
alny,0001178670,https://www.sec.gov/Archives/edgar/data/0001178670/000117867024000008/alny-20231231.htm
hrl,0000048465,https://www.sec.gov/Archives/edgar/data/0000048465/000004846523000083/hrl-20231029.htm
it,0000749251,https://www.sec.gov/Archives/edgar/data/0000749251/000074925124000006/it-20231231.htm
dhi,0000882184,https://www.sec.gov/Archives/edgar/data/0000882184/000088218423000115/dhi-20230930.htm
zs,0001713683,https://www.sec.gov/Archives/edgar/data/0001713683/000171368323000113/zs-20230731.htm
fitb,0000035527,https://www.sec.gov/Archives/edgar/data/0000035527/000003552724000088/fitb-20231231.htm
fang,0001539838,https://www.sec.gov/Archives/edgar/data/0001539838/000153983824000019/fang-20231231.htm
zbh,0001136869,https://www.sec.gov/Archives/edgar/data/0001136869/000095017024019353/zbh-20231231.htm
mtb,0000036270,https://www.sec.gov/Archives/edgar/data/0000036270/000095017024017990/mtb-20231231.htm
k,0000055067,https://www.sec.gov/Archives/edgar/data/0000055067/000162828024005583/k-20231230.htm
zm,0001585521,https://www.sec.gov/Archives/edgar/data/0001585521/000158552124000030/zm-20240131.htm
siri,0000908937,https://www.sec.gov/Archives/edgar/data/0000908937/000090893724000008/siri-20231231.htm
aee,0001002910,https://www.sec.gov/Archives/edgar/data/0001002910/000100291024000056/aee-20231231.htm
wy,0000106535,https://www.sec.gov/Archives/edgar/data/0000106535/000095017024016434/wy-20231231.htm
epam,0001352010,https://www.sec.gov/Archives/edgar/data/0001352010/000135201024000008/epam-20231231.htm
are,0001035443,https://www.sec.gov/Archives/edgar/data/0001035443/000103544324000072/are-20231231.htm
etr,0000065984,https://www.sec.gov/Archives/edgar/data/0000065984/000006598424000012/etr-20231231.htm
ftv,0001659166,https://www.sec.gov/Archives/edgar/data/0001659166/000165916624000046/ftv-20231231.htm
fe,0001031296,https://www.sec.gov/Archives/edgar/data/0001031296/000103129624000008/fe-20231231.htm
cdw,0001402057,https://www.sec.gov/Archives/edgar/data/0001402057/000140205724000015/cdw-20231231.htm
ulta,0001403568,https://www.sec.gov/Archives/edgar/data/0001403568/000155837024003941/ulta-20240203x10k.htm
efx,0000033185,https://www.sec.gov/Archives/edgar/data/0000033185/000003318524000017/efx-20231231.htm
wtw,0001140536,https://www.sec.gov/Archives/edgar/data/0001140536/000095017024018575/wtw-20231231.htm
len,0000920760,https://www.sec.gov/Archives/edgar/data/0000920760/000162828024002371/len-20231130.htm
hig,0000874766,https://www.sec.gov/Archives/edgar/data/0000874766/000087476624000016/hig-20231231.htm
rjf,0000720005,https://www.sec.gov/Archives/edgar/data/0000720005/000072000523000079/rjf-20230930.htm
sivb,0000719739,https://www.sec.gov/Archives/edgar/data/0000719739/000071973923000021/sivb-20221231.htm
invh,0001687229,https://www.sec.gov/Archives/edgar/data/0001687229/000168722924000013/invh-20231231.htm
dash,0001792789,https://www.sec.gov/Archives/edgar/data/0001792789/000162828024005600/dash-20231231.htm
gpc,0000040987,https://www.sec.gov/Archives/edgar/data/0000040987/000004098724000024/gpc-20231231.htm
luv,0000092380,https://www.sec.gov/Archives/edgar/data/0000092380/000009238024000027/luv-20231231.htm
cf,0001324404,https://www.sec.gov/Archives/edgar/data/0001324404/000132440424000008/cf-20231231.htm
ppl,0000922224,https://www.sec.gov/Archives/edgar/data/0000922224/000092222424000008/ppl-20231231.htm
yumc,0001673358,https://www.sec.gov/Archives/edgar/data/0001673358/000095017024023147/yumc-20231231.htm
vmc,0001396009,https://www.sec.gov/Archives/edgar/data/0001396009/000139600924000006/vmc-20231231x10k.htm
net,0001477333,https://www.sec.gov/Archives/edgar/data/0001477333/000147733324000013/cloud-20231231.htm
lh,0000920148,https://www.sec.gov/Archives/edgar/data/0000920148/000092014824000014/lh-20231231.htm
tsco,0000916365,https://www.sec.gov/Archives/edgar/data/0000916365/000091636524000046/tsco-20231230.htm
rf,0001281761,https://www.sec.gov/Archives/edgar/data/0001281761/000128176124000010/rf-20231231.htm
dal,0000027904,https://www.sec.gov/Archives/edgar/data/0000027904/000002790424000003/dal-20231231.htm
bkr,0001701605,https://www.sec.gov/Archives/edgar/data/0001701605/000170160524000033/bkr-20231231.htm
payc,0001590955,https://www.sec.gov/Archives/edgar/data/0001590955/000095017024015863/payc-20231231.htm
anss,0001013462,https://www.sec.gov/Archives/edgar/data/0001013462/000101346224000007/anss-20231231.htm
mlm,0000916076,https://www.sec.gov/Archives/edgar/data/0000916076/000095017024019275/mlm-20231231.htm
hban,0000049196,https://www.sec.gov/Archives/edgar/data/0000049196/000004919624000020/hban-20231231.htm
mkc,0000063754,https://www.sec.gov/Archives/edgar/data/0000063754/000006375424000027/mkc-20231130.htm
dre,0000783280,https://www.sec.gov/Archives/edgar/data/0000783280/000078328022000010/dre-20211231.htm
uri,0001067701,https://www.sec.gov/Archives/edgar/data/0001067701/000106770124000007/uri-20231231.htm
mro,0000101778,https://www.sec.gov/Archives/edgar/data/0000101778/000010177824000023/mro-20231231.htm
vici,0001705696,https://www.sec.gov/Archives/edgar/data/0001705696/000170569624000033/vici-20231231.htm
lyv,0001335258,https://www.sec.gov/Archives/edgar/data/0001335258/000133525824000017/lyv-20231231.htm
pfg,0001126328,https://www.sec.gov/Archives/edgar/data/0001126328/000110465924025516/pfg-20231231x10k.htm
wst,0000105770,https://www.sec.gov/Archives/edgar/data/0000105770/000010577024000015/wst-20231231.htm
cnp,0001130310,https://www.sec.gov/Archives/edgar/data/0001130310/000113031024000010/cnp-20231231.htm
coin,0001679788,https://www.sec.gov/Archives/edgar/data/0001679788/000167978824000022/coin-20231231.htm
ir,0001699150,https://www.sec.gov/Archives/edgar/data/0001699150/000162828024006642/iri-20231231.htm
moh,0001179929,https://www.sec.gov/Archives/edgar/data/0001179929/000117992924000033/moh-20231231.htm
ste,0001757898,https://www.sec.gov/Archives/edgar/data/0001757898/000175789824000008/ste-20240331.htm
algn,0001097149,https://www.sec.gov/Archives/edgar/data/0001097149/000109714924000011/algn-20231231.htm
mos,0001285785,https://www.sec.gov/Archives/edgar/data/0001285785/000161803424000004/mos-20231231.htm
ntrs,0000073124,https://www.sec.gov/Archives/edgar/data/0000073124/000007312424000073/ntrs-20231231.htm
pwr,0001050915,https://www.sec.gov/Archives/edgar/data/0001050915/000105091524000009/pwr-20231231.htm
vrsn,0001014473,https://www.sec.gov/Archives/edgar/data/0001014473/000101447324000006/vrsn-20231231.htm
mpwr,0001280452,https://www.sec.gov/Archives/edgar/data/0001280452/000143774924006133/mpwr20231231_10k.htm
cms,0000811156,https://www.sec.gov/Archives/edgar/data/0000811156/000081115624000044/cms-20231231.htm
hei,0000046619,https://www.sec.gov/Archives/edgar/data/0000046619/000004661923000163/hei-20231031.htm
chd,0000313927,https://www.sec.gov/Archives/edgar/data/0000313927/000095017024015810/chd-20231231.htm
snap,0001564408,https://www.sec.gov/Archives/edgar/data/0001564408/000156440824000019/snap-20231231.htm
maa,0000912595,https://www.sec.gov/Archives/edgar/data/0000912595/000095017024013275/maa-20231231.htm
br,0001383312,https://www.sec.gov/Archives/edgar/data/0001383312/000138331224000039/br-20240630.htm
agr,0001634997,https://www.sec.gov/Archives/edgar/data/0001634997/000163499724000031/agr-20231231.htm
foxa,0001754301,https://www.sec.gov/Archives/edgar/data/0001754301/000162828024036123/fox-20240630.htm
vtr,0000740260,https://www.sec.gov/Archives/edgar/data/0000740260/000074026024000067/vtr-20231231.htm
ui,0001511737,https://www.sec.gov/Archives/edgar/data/0001511737/000151173723000061/ubnt-20230630.htm
cah,0000721371,https://www.sec.gov/Archives/edgar/data/0000721371/000072137124000056/cah-20240630.htm
lpla,0001397911,https://www.sec.gov/Archives/edgar/data/0001397911/000139791124000011/lpla-20231231.htm
qsr,0001618756,https://www.sec.gov/Archives/edgar/data/0001618756/000161875624000020/qsr-20231231.htm
jbht,0000728535,https://www.sec.gov/Archives/edgar/data/0000728535/000143774924005368/jbht20231231_10k.htm
acgl,0000947484,https://www.sec.gov/Archives/edgar/data/0000947484/000094748424000020/acgl-20231231.htm
eqt,0000033213,https://www.sec.gov/Archives/edgar/data/0000033213/000003321324000008/eqt-20231231.htm
rprx,0001802768,https://www.sec.gov/Archives/edgar/data/0001802768/000180276824000012/rprx-20231231.htm
amcr,0001748790,https://www.sec.gov/Archives/edgar/data/0001748790/000174879024000022/amcr-20240630.htm
wat,0001000697,https://www.sec.gov/Archives/edgar/data/0001000697/000119312524047491/d691142d10k.htm
podd,0001145197,https://www.sec.gov/Archives/edgar/data/0001145197/000114519724000011/podd-20231231.htm
syf,0001601712,https://www.sec.gov/Archives/edgar/data/0001601712/000160171224000047/syf-20231231.htm
aes,0000874761,https://www.sec.gov/Archives/edgar/data/0000874761/000087476124000011/aes-20231231.htm
panw,0001327567,https://www.sec.gov/Archives/edgar/data/0001327567/000132756723000024/panw-20230731.htm
zi,0001794515,https://www.sec.gov/Archives/edgar/data/0001794515/000179451524000016/zi-20231231.htm
sui,0000912593,https://www.sec.gov/Archives/edgar/data/0000912593/000091259324000094/sui-20231231.htm
dov,0000029905,https://www.sec.gov/Archives/edgar/data/0000029905/000002990524000008/dov-20231231.htm
rol,0000084839,https://www.sec.gov/Archives/edgar/data/0000084839/000008483924000025/rol-20231231.htm
bby,0000764478,https://www.sec.gov/Archives/edgar/data/0000764478/000076447824000010/bby-20240203x10k.htm
tdy,0001094285,https://www.sec.gov/Archives/edgar/data/0001094285/000109428524000044/tdy-20231231.htm
bro,0000079282,https://www.sec.gov/Archives/edgar/data/0000079282/000095017024018890/bro-20231231.htm
clx,0000021076,https://www.sec.gov/Archives/edgar/data/0000021076/000002107624000030/clx-20240630.htm
bgne,0001651308,https://www.sec.gov/Archives/edgar/data/0001651308/000165130824000014/bgne-20231231.htm
holx,0000859737,https://www.sec.gov/Archives/edgar/data/0000859737/000085973723000023/holx-20230930.htm
xyl,0001524472,https://www.sec.gov/Archives/edgar/data/0001524472/000152447224000006/xyl-20231231.htm
ess,0000920522,https://www.sec.gov/Archives/edgar/data/0000920522/000092052224000033/ess-20231231.htm
dri,0000940944,https://www.sec.gov/Archives/edgar/data/0000940944/000094094424000035/dri-20240526.htm
hpe,0001645590,https://www.sec.gov/Archives/edgar/data/0001645590/000164559023000117/hpe-20231031.htm
plug,0001093691,https://www.sec.gov/Archives/edgar/data/0001093691/000155837024002178/plug-20231231x10k.htm
fds,0001013237,https://www.sec.gov/Archives/edgar/data/0001013237/000101323723000128/fds-20230831.htm
key,0000091576,https://www.sec.gov/Archives/edgar/data/0000091576/000009157624000040/key-20231231.htm
grmn,0001121788,https://www.sec.gov/Archives/edgar/data/0001121788/000095017024017559/grmn-20231230.htm
pins,0001506293,https://www.sec.gov/Archives/edgar/data/0001506293/000150629324000018/pins-20231231.htm
pki,0000031791,https://www.sec.gov/Archives/edgar/data/0000031791/000003179124000004/pki-20231231.htm
flt,0001175454,https://www.sec.gov/Archives/edgar/data/0001175454/000162828024008060/flt-20231231.htm
swks,0000004127,https://www.sec.gov/Archives/edgar/data/0000004127/000000412723000030/swks-20230929.htm
trgp,0001389170,https://www.sec.gov/Archives/edgar/data/0001389170/000095017024015841/trgp-20231231.htm
cnhi,0001567094,https://www.sec.gov/Archives/edgar/data/0001567094/000162828024007899/cnhi-20231231.htm
sedg,0001419612,https://www.sec.gov/Archives/edgar/data/0001419612/000117891324000717/zk2431010.htm
expd,0000746515,https://www.sec.gov/Archives/edgar/data/0000746515/000095017024019394/expd-20231231.htm
wab,0000943452,https://www.sec.gov/Archives/edgar/data/0000943452/000162828024004774/wab-20231231.htm
mtch,0000891103,https://www.sec.gov/Archives/edgar/data/0000891103/000089110324000014/mtch-20231231.htm
expe,0001324424,https://www.sec.gov/Archives/edgar/data/0001324424/000132442424000007/expe-20231231.htm
bill,0001786352,https://www.sec.gov/Archives/edgar/data/0001786352/000178635223000054/bill-20230630.htm
mkl,0001096343,https://www.sec.gov/Archives/edgar/data/0001096343/000109634324000025/mkl-20231231.htm
lbrda,0001611983,https://www.sec.gov/Archives/edgar/data/0001611983/000155837024001302/lbrda-20231231x10k.htm
bmrn,0001048477,https://www.sec.gov/Archives/edgar/data/0001048477/000104847724000016/bmrn-20231231.htm
mgm,0000789570,https://www.sec.gov/Archives/edgar/data/0000789570/000078957024000005/mgm-20231231.htm
cag,0000023217,https://www.sec.gov/Archives/edgar/data/0000023217/000155837024009764/tmb-20240526x10k.htm
cinf,0000020286,https://www.sec.gov/Archives/edgar/data/0000020286/000002028624000014/cinf-20231231.htm
